,ensemble_size,random,covariance,bandwidth,sampling,RMSE
63,3,[3617162208 2484430174],1.0,0.6666666666666666,rejection_sample_batch,0.7285094854771481
64,3,[3617162208 2484430174],1.0,1.0,sample_multivariate_normal,3.511448773841867
65,3,[3617162208 2484430174],1.0,1.0,rejection_sample_batch,0.7514347500956755
66,3,[3617162208 2484430174],4.0,0.3333333333333333,sample_multivariate_normal,3.5114376278621
67,3,[3617162208 2484430174],4.0,0.3333333333333333,rejection_sample_batch,0.876399984741367
68,3,[3617162208 2484430174],4.0,0.6666666666666666,sample_multivariate_normal,3.5114431647406352
69,3,[3617162208 2484430174],4.0,0.6666666666666666,rejection_sample_batch,0.7725716629024695
70,3,[3617162208 2484430174],4.0,1.0,sample_multivariate_normal,3.511443690879972
71,3,[3617162208 2484430174],4.0,1.0,rejection_sample_batch,0.7564400744885212
72,3,[1375423811 1872367745],0.25,0.3333333333333333,sample_multivariate_normal,3.156144102919703
73,3,[1375423811 1872367745],0.25,0.3333333333333333,rejection_sample_batch,0.7491595420827325
74,3,[1375423811 1872367745],0.25,0.6666666666666666,sample_multivariate_normal,2.593580471467746
75,3,[1375423811 1872367745],0.25,0.6666666666666666,rejection_sample_batch,0.7306489099020468
76,3,[1375423811 1872367745],0.25,1.0,sample_multivariate_normal,3.4897719866592456
77,3,[1375423811 1872367745],0.25,1.0,rejection_sample_batch,0.6623206882000335
78,3,[1375423811 1872367745],1.0,0.3333333333333333,sample_multivariate_normal,3.4876827348538115
79,3,[1375423811 1872367745],1.0,0.3333333333333333,rejection_sample_batch,0.7661340208076762
80,3,[1375423811 1872367745],1.0,0.6666666666666666,sample_multivariate_normal,3.511445830558992
81,3,[1375423811 1872367745],1.0,0.6666666666666666,rejection_sample_batch,0.7591747286506488
82,3,[1375423811 1872367745],1.0,1.0,sample_multivariate_normal,3.1865300837459447
83,3,[1375423811 1872367745],1.0,1.0,rejection_sample_batch,0.7613882137182596
84,3,[1375423811 1872367745],4.0,0.3333333333333333,sample_multivariate_normal,3.511446519630457
85,3,[1375423811 1872367745],4.0,0.3333333333333333,rejection_sample_batch,0.8044264602548595
86,3,[1375423811 1872367745],4.0,0.6666666666666666,sample_multivariate_normal,3.511429722439339
87,3,[1375423811 1872367745],4.0,0.6666666666666666,rejection_sample_batch,0.7515340190953799
88,3,[1375423811 1872367745],4.0,1.0,sample_multivariate_normal,3.5115283308897594
89,3,[1375423811 1872367745],4.0,1.0,rejection_sample_batch,0.7569363207640845
90,3,[ 577862205 1151855430],0.25,0.3333333333333333,sample_multivariate_normal,3.204249297868875
91,3,[ 577862205 1151855430],0.25,0.3333333333333333,rejection_sample_batch,0.7569928822566189
92,3,[ 577862205 1151855430],0.25,0.6666666666666666,sample_multivariate_normal,3.5083074360150728
93,3,[ 577862205 1151855430],0.25,0.6666666666666666,rejection_sample_batch,0.7232997613778048
94,3,[ 577862205 1151855430],0.25,1.0,sample_multivariate_normal,3.4642252838477767
95,3,[ 577862205 1151855430],0.25,1.0,rejection_sample_batch,0.6856186081816583
96,3,[ 577862205 1151855430],1.0,0.3333333333333333,sample_multivariate_normal,3.4744551299977515
97,3,[ 577862205 1151855430],1.0,0.3333333333333333,rejection_sample_batch,0.7882889018909491
98,3,[ 577862205 1151855430],1.0,0.6666666666666666,sample_multivariate_normal,3.4751990184141355
99,3,[ 577862205 1151855430],1.0,0.6666666666666666,rejection_sample_batch,0.7433466242749495
100,3,[ 577862205 1151855430],1.0,1.0,sample_multivariate_normal,3.5114178840706165
101,3,[ 577862205 1151855430],1.0,1.0,rejection_sample_batch,0.7312050664952596
102,3,[ 577862205 1151855430],4.0,0.3333333333333333,sample_multivariate_normal,3.4733279176074614
103,3,[ 577862205 1151855430],4.0,0.3333333333333333,rejection_sample_batch,0.8010205561193253
104,3,[ 577862205 1151855430],4.0,0.6666666666666666,sample_multivariate_normal,3.5114515948713962
105,3,[ 577862205 1151855430],4.0,0.6666666666666666,rejection_sample_batch,0.7537097871512856
106,3,[ 577862205 1151855430],4.0,1.0,sample_multivariate_normal,3.511447378361859
107,3,[ 577862205 1151855430],4.0,1.0,rejection_sample_batch,0.756152588650517
108,3,[ 346259970 3215264668],0.25,0.3333333333333333,sample_multivariate_normal,1.3995076889775324
109,3,[ 346259970 3215264668],0.25,0.3333333333333333,rejection_sample_batch,0.7639374061013241
110,3,[ 346259970 3215264668],0.25,0.6666666666666666,sample_multivariate_normal,2.994752688399622
111,3,[ 346259970 3215264668],0.25,0.6666666666666666,rejection_sample_batch,0.7520039582195474
112,3,[ 346259970 3215264668],0.25,1.0,sample_multivariate_normal,3.4719547886517703
113,3,[ 346259970 3215264668],0.25,1.0,rejection_sample_batch,0.6830848316526504
114,3,[ 346259970 3215264668],1.0,0.3333333333333333,sample_multivariate_normal,3.511440797979968
115,3,[ 346259970 3215264668],1.0,0.3333333333333333,rejection_sample_batch,0.7807948510198853
116,3,[ 346259970 3215264668],1.0,0.6666666666666666,sample_multivariate_normal,3.5114417087676872
117,3,[ 346259970 3215264668],1.0,0.6666666666666666,rejection_sample_batch,0.7545821265019164
118,3,[ 346259970 3215264668],1.0,1.0,sample_multivariate_normal,3.511447001923011
119,3,[ 346259970 3215264668],1.0,1.0,rejection_sample_batch,0.7362260009123932
120,3,[ 346259970 3215264668],4.0,0.3333333333333333,sample_multivariate_normal,3.5114402144444297
121,3,[ 346259970 3215264668],4.0,0.3333333333333333,rejection_sample_batch,0.8034825972874551
122,3,[ 346259970 3215264668],4.0,0.6666666666666666,sample_multivariate_normal,3.5114418467361856
123,3,[ 346259970 3215264668],4.0,0.6666666666666666,rejection_sample_batch,0.7600942402033045
124,3,[ 346259970 3215264668],4.0,1.0,sample_multivariate_normal,3.511447390756671
125,3,[ 346259970 3215264668],4.0,1.0,rejection_sample_batch,0.7575140079086942
126,3,[1948028189  436661307],0.25,0.3333333333333333,sample_multivariate_normal,2.2610816151186697
127,3,[1948028189  436661307],0.25,0.3333333333333333,rejection_sample_batch,0.7590086301849397
128,3,[1948028189  436661307],0.25,0.6666666666666666,sample_multivariate_normal,3.20696777716494
129,3,[1948028189  436661307],0.25,0.6666666666666666,rejection_sample_batch,0.6930475567103614
130,3,[1948028189  436661307],0.25,1.0,sample_multivariate_normal,2.6795346307330146
131,3,[1948028189  436661307],0.25,1.0,rejection_sample_batch,0.7141206975982127
132,3,[1948028189  436661307],1.0,0.3333333333333333,sample_multivariate_normal,3.481804794945857
133,3,[1948028189  436661307],1.0,0.3333333333333333,rejection_sample_batch,0.7363320968354147
134,3,[1948028189  436661307],1.0,0.6666666666666666,sample_multivariate_normal,3.511448569700582
135,3,[1948028189  436661307],1.0,0.6666666666666666,rejection_sample_batch,0.7137817877414835
136,3,[1948028189  436661307],1.0,1.0,sample_multivariate_normal,3.511445132557467
137,3,[1948028189  436661307],1.0,1.0,rejection_sample_batch,0.726072881561114
138,3,[1948028189  436661307],4.0,0.3333333333333333,sample_multivariate_normal,3.51144061854614
139,3,[1948028189  436661307],4.0,0.3333333333333333,rejection_sample_batch,0.7751390585166379
140,3,[1948028189  436661307],4.0,0.6666666666666666,sample_multivariate_normal,3.5114194344255956
141,3,[1948028189  436661307],4.0,0.6666666666666666,rejection_sample_batch,0.7618062651436526
142,3,[1948028189  436661307],4.0,1.0,sample_multivariate_normal,3.5114432682753987
143,3,[1948028189  436661307],4.0,1.0,rejection_sample_batch,0.7421205986757721
144,3,[1485022155 3454227558],0.25,0.3333333333333333,sample_multivariate_normal,1.7556422649811463
145,3,[1485022155 3454227558],0.25,0.3333333333333333,rejection_sample_batch,0.7309682044375989
146,3,[1485022155 3454227558],0.25,0.6666666666666666,sample_multivariate_normal,3.4876443898934437
147,3,[1485022155 3454227558],0.25,0.6666666666666666,rejection_sample_batch,0.7322961510337341
148,3,[1485022155 3454227558],0.25,1.0,sample_multivariate_normal,3.4821009541985584
149,3,[1485022155 3454227558],0.25,1.0,rejection_sample_batch,0.691101264795228
150,3,[1485022155 3454227558],1.0,0.3333333333333333,sample_multivariate_normal,3.432798753565752
151,3,[1485022155 3454227558],1.0,0.3333333333333333,rejection_sample_batch,0.7958993809735031
152,3,[1485022155 3454227558],1.0,0.6666666666666666,sample_multivariate_normal,3.4861671557982343
153,3,[1485022155 3454227558],1.0,0.6666666666666666,rejection_sample_batch,0.7394895171396284
154,3,[1485022155 3454227558],1.0,1.0,sample_multivariate_normal,3.5125495005413776
155,3,[1485022155 3454227558],1.0,1.0,rejection_sample_batch,0.7301819093585331
156,3,[1485022155 3454227558],4.0,0.3333333333333333,sample_multivariate_normal,3.5114414348291474
157,3,[1485022155 3454227558],4.0,0.3333333333333333,rejection_sample_batch,0.7808966474007264
158,3,[1485022155 3454227558],4.0,0.6666666666666666,sample_multivariate_normal,3.511496423102496
159,3,[1485022155 3454227558],4.0,0.6666666666666666,rejection_sample_batch,0.7513027878499384
160,3,[1485022155 3454227558],4.0,1.0,sample_multivariate_normal,3.5114523875192667
161,3,[1485022155 3454227558],4.0,1.0,rejection_sample_batch,0.7806310102694309
162,3,[2915494960 1986043160],0.25,0.3333333333333333,sample_multivariate_normal,2.3912989149993664
163,3,[2915494960 1986043160],0.25,0.3333333333333333,rejection_sample_batch,0.7879617117118105
164,3,[2915494960 1986043160],0.25,0.6666666666666666,sample_multivariate_normal,3.252840596970101
165,3,[2915494960 1986043160],0.25,0.6666666666666666,rejection_sample_batch,0.729573688058677
166,3,[2915494960 1986043160],0.25,1.0,sample_multivariate_normal,3.4802268437643566
167,3,[2915494960 1986043160],0.25,1.0,rejection_sample_batch,0.7106893256363532
168,3,[2915494960 1986043160],1.0,0.3333333333333333,sample_multivariate_normal,3.1649696128700473
169,3,[2915494960 1986043160],1.0,0.3333333333333333,rejection_sample_batch,0.7677614160791184
170,3,[2915494960 1986043160],1.0,0.6666666666666666,sample_multivariate_normal,3.5114206326926367
171,3,[2915494960 1986043160],1.0,0.6666666666666666,rejection_sample_batch,0.7606825769880345
172,3,[2915494960 1986043160],1.0,1.0,sample_multivariate_normal,3.51136366744694
173,3,[2915494960 1986043160],1.0,1.0,rejection_sample_batch,0.7338675650346396
174,3,[2915494960 1986043160],4.0,0.3333333333333333,sample_multivariate_normal,3.5114380406736156
175,3,[2915494960 1986043160],4.0,0.3333333333333333,rejection_sample_batch,0.7925261841622686
176,3,[2915494960 1986043160],4.0,0.6666666666666666,sample_multivariate_normal,3.5114217610875924
177,3,[2915494960 1986043160],4.0,0.6666666666666666,rejection_sample_batch,0.7700020523384813
178,3,[2915494960 1986043160],4.0,1.0,sample_multivariate_normal,3.511366129302206
179,3,[2915494960 1986043160],4.0,1.0,rejection_sample_batch,0.7580541079342052
180,3,[2583318278 2514572461],0.25,0.3333333333333333,sample_multivariate_normal,2.393010217785551
181,3,[2583318278 2514572461],0.25,0.3333333333333333,rejection_sample_batch,0.7616654141291833
182,3,[2583318278 2514572461],0.25,0.6666666666666666,sample_multivariate_normal,2.947665211327148
183,3,[2583318278 2514572461],0.25,0.6666666666666666,rejection_sample_batch,0.7297889350964958
184,3,[2583318278 2514572461],0.25,1.0,sample_multivariate_normal,3.430292038009578
185,3,[2583318278 2514572461],0.25,1.0,rejection_sample_batch,0.6879861855528666
186,3,[2583318278 2514572461],1.0,0.3333333333333333,sample_multivariate_normal,3.4761285409280136
187,3,[2583318278 2514572461],1.0,0.3333333333333333,rejection_sample_batch,0.7608110849690483
188,3,[2583318278 2514572461],1.0,0.6666666666666666,sample_multivariate_normal,3.5114431916945206
189,3,[2583318278 2514572461],1.0,0.6666666666666666,rejection_sample_batch,0.7206122393626867
190,3,[2583318278 2514572461],1.0,1.0,sample_multivariate_normal,3.5105785733263826
191,3,[2583318278 2514572461],1.0,1.0,rejection_sample_batch,0.7186756847042822
192,3,[2583318278 2514572461],4.0,0.3333333333333333,sample_multivariate_normal,3.475595092422322
193,3,[2583318278 2514572461],4.0,0.3333333333333333,rejection_sample_batch,0.8056901629433048
194,3,[2583318278 2514572461],4.0,0.6666666666666666,sample_multivariate_normal,3.511447207980025
195,3,[2583318278 2514572461],4.0,0.6666666666666666,rejection_sample_batch,0.7590436515482755
196,3,[2583318278 2514572461],4.0,1.0,sample_multivariate_normal,3.5113973020615457
197,3,[2583318278 2514572461],4.0,1.0,rejection_sample_batch,0.7581505983610362
198,3,[3430367410 2161286404],0.25,0.3333333333333333,sample_multivariate_normal,2.400931235443606
199,3,[3430367410 2161286404],0.25,0.3333333333333333,rejection_sample_batch,0.7384631881315908
200,3,[3430367410 2161286404],0.25,0.6666666666666666,sample_multivariate_normal,2.9252342128268625
201,3,[3430367410 2161286404],0.25,0.6666666666666666,rejection_sample_batch,0.7059060761819613
202,3,[3430367410 2161286404],0.25,1.0,sample_multivariate_normal,3.404514458389983
203,3,[3430367410 2161286404],0.25,1.0,rejection_sample_batch,0.6710936758949022
204,3,[3430367410 2161286404],1.0,0.3333333333333333,sample_multivariate_normal,3.213461254315949
205,3,[3430367410 2161286404],1.0,0.3333333333333333,rejection_sample_batch,0.7383359772786902
206,3,[3430367410 2161286404],1.0,0.6666666666666666,sample_multivariate_normal,3.5114442356462163
207,3,[3430367410 2161286404],1.0,0.6666666666666666,rejection_sample_batch,0.7445020561041742
208,3,[3430367410 2161286404],1.0,1.0,sample_multivariate_normal,3.353739776049029
209,3,[3430367410 2161286404],1.0,1.0,rejection_sample_batch,0.7177195422523452
210,3,[3430367410 2161286404],4.0,0.3333333333333333,sample_multivariate_normal,3.5114419767663696
211,3,[3430367410 2161286404],4.0,0.3333333333333333,rejection_sample_batch,0.7720762310709375
212,3,[3430367410 2161286404],4.0,0.6666666666666666,sample_multivariate_normal,3.511444534886934
213,3,[3430367410 2161286404],4.0,0.6666666666666666,rejection_sample_batch,0.7654389409548266
214,3,[3430367410 2161286404],4.0,1.0,sample_multivariate_normal,3.5114481616129063
215,3,[3430367410 2161286404],4.0,1.0,rejection_sample_batch,0.7417251824383052
216,3,[2550219660 1196439530],0.25,0.3333333333333333,sample_multivariate_normal,3.4924431706231944
217,3,[2550219660 1196439530],0.25,0.3333333333333333,rejection_sample_batch,0.7564368050128576
218,3,[2550219660 1196439530],0.25,0.6666666666666666,sample_multivariate_normal,2.945211397766709
219,3,[2550219660 1196439530],0.25,0.6666666666666666,rejection_sample_batch,0.7385221843944768
220,3,[2550219660 1196439530],0.25,1.0,sample_multivariate_normal,2.9120251730798374
221,3,[2550219660 1196439530],0.25,1.0,rejection_sample_batch,0.697701097986026
222,3,[2550219660 1196439530],1.0,0.3333333333333333,sample_multivariate_normal,3.4502059190591234
223,3,[2550219660 1196439530],1.0,0.3333333333333333,rejection_sample_batch,0.7788079457776808
224,3,[2550219660 1196439530],1.0,0.6666666666666666,sample_multivariate_normal,3.511408986479245
225,3,[2550219660 1196439530],1.0,0.6666666666666666,rejection_sample_batch,0.7415082645799002
226,3,[2550219660 1196439530],1.0,1.0,sample_multivariate_normal,3.5114323350783714
227,3,[2550219660 1196439530],1.0,1.0,rejection_sample_batch,0.7209085996412665
228,3,[2550219660 1196439530],4.0,0.3333333333333333,sample_multivariate_normal,3.5114401222729215
229,3,[2550219660 1196439530],4.0,0.3333333333333333,rejection_sample_batch,0.817803143414102
230,3,[2550219660 1196439530],4.0,0.6666666666666666,sample_multivariate_normal,3.511437962348909
231,3,[2550219660 1196439530],4.0,0.6666666666666666,rejection_sample_batch,0.7802104432874227
232,3,[2550219660 1196439530],4.0,1.0,sample_multivariate_normal,3.5114259707045536
233,3,[2550219660 1196439530],4.0,1.0,rejection_sample_batch,0.7444495996328883
234,3,[  97598458 3515509872],0.25,0.3333333333333333,sample_multivariate_normal,3.1605100271106767
235,3,[  97598458 3515509872],0.25,0.3333333333333333,rejection_sample_batch,0.730198523307058
236,3,[  97598458 3515509872],0.25,0.6666666666666666,sample_multivariate_normal,3.2993242761274817
237,3,[  97598458 3515509872],0.25,0.6666666666666666,rejection_sample_batch,0.7273918813804555
238,3,[  97598458 3515509872],0.25,1.0,sample_multivariate_normal,3.156113272274127
239,3,[  97598458 3515509872],0.25,1.0,rejection_sample_batch,0.690496303970072
240,3,[  97598458 3515509872],1.0,0.3333333333333333,sample_multivariate_normal,3.5114386676884815
241,3,[  97598458 3515509872],1.0,0.3333333333333333,rejection_sample_batch,0.780886893611464
242,3,[  97598458 3515509872],1.0,0.6666666666666666,sample_multivariate_normal,3.305272458287345
243,3,[  97598458 3515509872],1.0,0.6666666666666666,rejection_sample_batch,0.7360776745887565
244,3,[  97598458 3515509872],1.0,1.0,sample_multivariate_normal,3.4245397353335147
245,3,[  97598458 3515509872],1.0,1.0,rejection_sample_batch,0.7239464320876098
246,3,[  97598458 3515509872],4.0,0.3333333333333333,sample_multivariate_normal,3.5114390573792353
247,3,[  97598458 3515509872],4.0,0.3333333333333333,rejection_sample_batch,0.7681368606571644
248,3,[  97598458 3515509872],4.0,0.6666666666666666,sample_multivariate_normal,3.511436935930928
249,3,[  97598458 3515509872],4.0,0.6666666666666666,rejection_sample_batch,0.7648956304962561
250,3,[  97598458 3515509872],4.0,1.0,sample_multivariate_normal,3.5114377257130194
251,3,[  97598458 3515509872],4.0,1.0,rejection_sample_batch,0.7665035889488747
252,3,[2554610295 2920218298],0.25,0.3333333333333333,sample_multivariate_normal,2.2389565089781627
253,3,[2554610295 2920218298],0.25,0.3333333333333333,rejection_sample_batch,0.7183161797349216
254,3,[2554610295 2920218298],0.25,0.6666666666666666,sample_multivariate_normal,3.4935962484457486
255,3,[2554610295 2920218298],0.25,0.6666666666666666,rejection_sample_batch,0.7073491755027441
256,3,[2554610295 2920218298],0.25,1.0,sample_multivariate_normal,2.93859480173294
257,3,[2554610295 2920218298],0.25,1.0,rejection_sample_batch,0.6763917954135168
258,3,[2554610295 2920218298],1.0,0.3333333333333333,sample_multivariate_normal,3.5119191727476466
259,3,[2554610295 2920218298],1.0,0.3333333333333333,rejection_sample_batch,0.7870466389125642
260,3,[2554610295 2920218298],1.0,0.6666666666666666,sample_multivariate_normal,3.4688651779682607
261,3,[2554610295 2920218298],1.0,0.6666666666666666,rejection_sample_batch,0.725365691223495
262,3,[2554610295 2920218298],1.0,1.0,sample_multivariate_normal,3.4739434613429596
263,3,[2554610295 2920218298],1.0,1.0,rejection_sample_batch,0.7191583752971941
264,3,[2554610295 2920218298],4.0,0.3333333333333333,sample_multivariate_normal,3.511442716873248
265,3,[2554610295 2920218298],4.0,0.3333333333333333,rejection_sample_batch,0.7743591274758177
266,3,[2554610295 2920218298],4.0,0.6666666666666666,sample_multivariate_normal,3.5114461897012594
267,3,[2554610295 2920218298],4.0,0.6666666666666666,rejection_sample_batch,0.7832440466879268
268,3,[2554610295 2920218298],4.0,1.0,sample_multivariate_normal,3.5114362874107505
269,3,[2554610295 2920218298],4.0,1.0,rejection_sample_batch,0.7656411253730221
270,3,[3935040104 2865671189],0.25,0.3333333333333333,sample_multivariate_normal,3.4962989161022735
271,3,[3935040104 2865671189],0.25,0.3333333333333333,rejection_sample_batch,0.7423010066577911
272,3,[3935040104 2865671189],0.25,0.6666666666666666,sample_multivariate_normal,2.9420799622435103
273,3,[3935040104 2865671189],0.25,0.6666666666666666,rejection_sample_batch,0.6873357617308502
274,3,[3935040104 2865671189],0.25,1.0,sample_multivariate_normal,3.5114350051396084
275,3,[3935040104 2865671189],0.25,1.0,rejection_sample_batch,0.6975535669892667
276,3,[3935040104 2865671189],1.0,0.3333333333333333,sample_multivariate_normal,3.41044629669619
277,3,[3935040104 2865671189],1.0,0.3333333333333333,rejection_sample_batch,0.7451536751676474
278,3,[3935040104 2865671189],1.0,0.6666666666666666,sample_multivariate_normal,3.4894134591247306
279,3,[3935040104 2865671189],1.0,0.6666666666666666,rejection_sample_batch,0.7254744514862456
280,3,[3935040104 2865671189],1.0,1.0,sample_multivariate_normal,3.500966428831612
281,3,[3935040104 2865671189],1.0,1.0,rejection_sample_batch,0.7446437881200995
282,3,[3935040104 2865671189],4.0,0.3333333333333333,sample_multivariate_normal,3.511440714931183
283,3,[3935040104 2865671189],4.0,0.3333333333333333,rejection_sample_batch,0.7772532360526418
284,3,[3935040104 2865671189],4.0,0.6666666666666666,sample_multivariate_normal,3.511436263363311
285,3,[3935040104 2865671189],4.0,0.6666666666666666,rejection_sample_batch,0.7503583106840647
286,3,[3935040104 2865671189],4.0,1.0,sample_multivariate_normal,3.511435144195515
287,3,[3935040104 2865671189],4.0,1.0,rejection_sample_batch,0.7534360979615347
288,3,[3931344635  593783864],0.25,0.3333333333333333,sample_multivariate_normal,0.7463895226310092
289,3,[3931344635  593783864],0.25,0.3333333333333333,rejection_sample_batch,0.7403403587716544
290,3,[3931344635  593783864],0.25,0.6666666666666666,sample_multivariate_normal,3.0591470302300743
291,3,[3931344635  593783864],0.25,0.6666666666666666,rejection_sample_batch,0.6863783013085865
292,3,[3931344635  593783864],0.25,1.0,sample_multivariate_normal,2.162080093644746
293,3,[3931344635  593783864],0.25,1.0,rejection_sample_batch,0.6967673495414495
294,3,[3931344635  593783864],1.0,0.3333333333333333,sample_multivariate_normal,3.511508374425125
295,3,[3931344635  593783864],1.0,0.3333333333333333,rejection_sample_batch,0.7743107388016939
296,3,[3931344635  593783864],1.0,0.6666666666666666,sample_multivariate_normal,3.5100980172649527
297,3,[3931344635  593783864],1.0,0.6666666666666666,rejection_sample_batch,0.7552585706474454
298,3,[3931344635  593783864],1.0,1.0,sample_multivariate_normal,3.5114362696330277
299,3,[3931344635  593783864],1.0,1.0,rejection_sample_batch,0.7441551284778658
300,3,[3931344635  593783864],4.0,0.3333333333333333,sample_multivariate_normal,3.51140208753741
301,3,[3931344635  593783864],4.0,0.3333333333333333,rejection_sample_batch,0.797776737477718
302,3,[3931344635  593783864],4.0,0.6666666666666666,sample_multivariate_normal,3.510059267126035
303,3,[3931344635  593783864],4.0,0.6666666666666666,rejection_sample_batch,0.7622235434664687
304,3,[3931344635  593783864],4.0,1.0,sample_multivariate_normal,3.5114508170763195
305,3,[3931344635  593783864],4.0,1.0,rejection_sample_batch,0.7545749228230405
